a0,a1,a2,a3,a4,a5,a6
64.50511,41.867,60.48251,159.32396,151.97728,129.8202,92.38113
56.911125,40.743282,63.297573,154.8617,145.87456,121.02801,99.776215
56.455494,42.580437,46.622242,151.79715,138.56967,124.4178,100.19902
57.763603,46.75629,54.185028,150.32997,140.483,123.75644,98.109566
58.5652,48.4892,41.897877,154.49907,142.4815,126.54455,105.25589
67.19455,54.56882,62.26654,143.0914,130.47383,129.97913,98.874664
73.083336,59.23503,55.336426,125.18353,123.30368,133.3529,97.52158
82.26205,65.78981,74.29389,134.18182,134.67334,144.74216,99.76818
84.69612,71.07659,70.8037,123.95612,117.586266,140.92128,114.47374
79.73806,82.38442,64.68275,122.814445,121.60681,140.58788,128.39622
90.94877,84.580795,70.8099,121.252,119.21761,144.64024,120.9598
85.49751,90.77947,61.23286,133.85022,126.63875,142.54504,111.38715
93.62183,89.2969,67.3666,115.71329,124.42507,156.4485,123.51249
93.33445,101.67475,61.383213,118.86777,118.69734,154.89073,103.306786
109.740585,111.14016,72.721794,158.11603,138.6162,139.65482,105.77725
105.93124,117.998764,72.443794,137.54797,129.054,150.46259,109.90974
106.61432,123.09835,78.87634,127.031555,128.19743,154.14137,103.45049
107.95756,131.86827,77.133446,123.54532,129.08014,141.93263,111.23383
110.94444,135.58313,55.933903,121.723114,122.54998,148.17458,127.06484
125.31694,138.6701,44.48646,133.38431,131.33022,153.51942,129.5212
128.49332,144.97585,35.978657,115.69993,107.40403,152.34254,136.9136
150.20978,144.3541,56.723255,108.10625,117.72191,152.58914,140.52118
132.60751,147.0984,42.455772,73.94121,78.68713,158.53448,132.82817
135.90736,150.09389,46.427273,74.34169,85.27131,154.65253,143.32469
141.17705,158.93149,43.392475,62.709267,70.45966,150.31735,151.8341
152.92754,159.57127,52.496204,95.89613,105.56061,158.08731,158.78561
150.05081,164.82358,49.876205,120.716896,113.15709,155.81172,159.41557
138.93904,166.87724,47.217567,94.96119,95.0317,156.31041,158.91603
151.94437,170.04643,33.809784,72.20654,75.18667,167.11429,171.40842
149.67863,168.88536,51.117893,93.86682,92.97356,156.26677,157.1872
153.17908,166.00488,55.40869,102.12437,106.05584,151.79546,157.83575
152.96825,162.24638,58.75967,105.98522,108.21956,151.63214,156.60884
151.26996,165.4031,46.203636,95.09898,94.04071,159.29585,155.85095
152.54892,168.3146,42.882343,93.714066,96.228874,161.07071,160.74509
143.94324,167.05528,42.648182,77.240845,84.21881,161.98698,157.5404
149.58969,169.70515,39.590702,81.26042,92.915474,163.53522,167.35608
145.14616,167.31567,41.81759,73.024826,86.68548,161.10876,160.48888
144.76727,170.31064,33.37961,68.34633,76.74189,166.80534,163.29823
144.5663,171.76936,24.259716,67.40323,60.74242,172.74324,166.36357
144.58109,171.17485,24.879253,78.19589,67.58184,173.3561,166.94478
141.6569,168.93419,34.46167,73.863304,83.04167,166.46597,162.08678
145.43057,172.98906,30.783665,102.928276,99.42011,167.72388,172.38327
152.12027,173.64148,23.07408,96.26713,97.27589,173.84119,177.38042
153.66818,171.14641,23.49564,107.961525,103.0043,173.3586,173.10738
155.90326,172.67848,28.408766,96.92822,97.07015,173.61465,174.55896
144.32005,166.23093,43.45967,116.31769,114.264046,162.87874,166.35855
147.27672,171.4591,38.698658,89.40421,92.85432,169.02966,170.61487
149.43161,169.46121,41.86005,99.72196,100.523056,163.4604,164.90996
148.74266,166.52148,51.255,102.71574,109.61945,156.70738,160.64445
151.54956,164.12854,42.863968,93.90655,99.05656,163.93303,171.71922
148.12532,168.9458,44.013298,88.396385,94.64724,165.16846,164.29462
145.01642,159.63531,54.73199,114.89597,113.44946,158.08777,162.76271
150.65828,172.07935,46.667862,95.60109,102.092636,167.32436,168.5887
148.92766,167.23741,49.41794,104.36617,111.43263,162.44284,160.3898
152.01797,167.33936,47.220016,97.31761,108.212845,163.894,168.06288
142.8842,156.59721,44.194553,83.87996,92.77519,160.34969,167.65363
147.95532,153.91467,47.88373,88.55468,91.489365,167.7096,161.82391
158.6732,160.65848,52.835358,119.45496,115.18224,155.50647,164.63173
147.20395,156.51866,52.644238,105.01626,110.3289,151.7383,159.60399
146.83348,164.48256,55.992054,94.64042,102.327805,161.5579,165.95471
144.49677,166.56508,55.486282,93.79858,100.69465,162.50919,162.32463
139.24626,162.95973,48.42294,93.72369,92.785324,162.49536,159.53317
138.73778,154.66794,52.857006,85.13734,91.90718,162.3344,152.92896
139.82458,155.74702,52.850006,85.91819,90.959366,162.622,150.9281
138.59584,143.48901,52.59434,84.18498,84.04969,159.56895,152.37296
136.46886,143.87773,49.134888,72.27217,83.72846,151.27164,152.02522
131.53874,147.0939,45.73031,83.406654,78.34107,164.2588,140.6481
136.0464,154.96002,51.67267,81.58937,83.34125,165.55544,146.01056
135.17271,144.57355,62.51693,74.353004,80.921555,160.74051,140.03027
127.95012,143.88435,65.15597,89.79758,84.43554,160.16698,138.10588
121.13551,142.75134,63.992065,78.94717,82.362465,155.94995,136.98355
122.28001,140.35222,61.566555,79.55959,90.313675,155.59116,135.09492
112.36566,139.14603,63.099785,79.24281,84.67063,155.17186,115.43781
113.81861,140.20161,52.054756,74.283516,84.41095,160.46912,129.11766
113.64862,133.7548,57.83195,88.275635,94.77258,155.017,121.18348
114.280266,131.84251,62.008198,91.32101,98.34826,160.61209,113.15694
113.73216,128.6751,68.25473,123.962105,113.19858,153.2565,112.2637
109.748215,125.55268,53.649117,99.240204,100.015045,150.6812,110.03706
106.22774,122.943756,53.967518,108.3181,105.61207,157.52339,103.5142
103.96737,121.67122,53.10598,99.28801,96.751465,160.44879,104.67969
101.29951,118.42017,48.29947,127.14093,120.709,160.11626,110.76349
104.97444,110.83432,57.52853,95.1368,98.39664,157.94293,102.069496
105.584,111.04754,47.76612,78.43213,70.62692,161.76566,101.57156
96.76372,94.47029,38.23604,139.19304,120.27622,161.23792,123.6942
95.01896,95.5089,40.259132,115.46067,100.656136,159.3204,107.66549
85.05096,77.92073,24.621874,140.64536,126.969604,153.45195,134.92499
80.14741,76.10005,17.316359,160.28279,139.11438,153.11693,135.47588
83.91363,74.242935,24.865011,112.90144,112.73322,153.81697,125.52567
84.86814,70.886536,22.10067,117.68999,110.42742,151.3849,125.240036
79.50932,67.51423,19.924726,122.43303,111.94847,145.06822,128.4208
79.5776,65.232254,19.185595,138.80064,124.43886,145.78697,130.08597
74.89455,60.913563,21.71956,136.42863,125.90715,137.54187,125.71583
68.614174,62.246796,17.071123,123.94171,114.05614,135.53188,130.76656
65.86048,54.14728,18.39765,130.3901,122.17761,133.72842,120.15
65.82524,53.666748,16.093536,138.11636,118.06289,134.7313,118.71493
57.902824,47.8368,13.775748,149.60187,133.23035,129.23387,115.38464
61.108784,42.862312,14.736937,151.18393,139.9235,132.00949,108.34395
62.9724,44.24564,10.963827,158.54265,140.56752,130.9997,115.54718
59.49116,45.590378,17.986053,160.23975,159.01057,122.943306,110.63425
56.82226,48.077255,26.936975,149.25401,150.13524,117.641495,107.510284
53.869774,46.817894,14.176718,158.45831,157.33589,120.58608,118.1279
56.513515,40.019283,30.257732,159.03557,169.53404,120.31838,102.57393
58.532852,40.77842,33.93041,148.77176,152.26135,116.53149,102.78221
58.072697,49.47759,45.458714,132.6703,138.91893,105.46448,100.01383
50.11794,42.01525,26.863358,158.58759,160.96788,105.5523,100.888084
48.2309,39.556366,31.065771,164.78305,164.18872,107.62105,102.15946
47.98924,40.293514,33.108505,163.03789,162.46143,112.90033,103.26337
47.280262,38.423355,20.746128,167.14737,163.83296,115.670586,104.66039
54.118145,40.568798,26.952356,166.2193,169.01694,119.207436,104.84473
55.98417,44.41402,32.349678,155.18681,145.17236,113.7716,102.51791
62.418133,44.32675,41.171803,152.92357,148.48256,121.982185,100.33241
58.27643,42.584984,22.094616,148.21237,145.1535,127.597664,98.92629
60.60618,47.796894,20.84746,151.73984,146.24054,127.49427,109.39113
64.97106,54.49417,22.102348,151.81464,144.94423,137.75389,120.44286
68.61967,58.936245,31.39434,133.289,124.20529,136.1459,111.26302
68.19102,64.110565,25.576382,148.24937,140.03712,136.60948,106.6519
82.29349,73.22495,41.301193,137.59717,125.768364,151.81053,110.50367
82.813705,79.1638,63.085346,141.546,137.54762,148.16895,106.99731
83.8964,82.76415,39.725613,158.79573,143.76315,150.38997,109.4374
89.85122,91.43149,45.876873,144.9391,138.33203,157.98372,119.075615
87.51013,97.08256,30.779423,144.79582,148.08,157.81474,109.576775
90.66857,108.068535,30.314642,124.29842,130.7107,157.42638,101.89249
85.40356,119.08939,24.648993,153.81348,155.56842,151.89711,110.35341
94.74046,116.783745,20.969479,164.50128,156.43715,166.65688,117.33934
93.58878,124.40771,27.160574,157.84576,148.25162,159.87865,124.26699
98.570045,123.01233,26.73619,164.98459,152.80429,159.95665,122.86167
105.30731,134.29007,35.4897,139.09042,131.82866,158.78415,121.12051
114.34318,141.83328,32.007595,147.00446,141.45119,158.13719,129.29222
118.81336,144.92699,27.349014,141.09464,136.2524,158.01662,132.49121
124.893814,148.98743,29.662817,143.98833,144.91058,152.42572,138.203
129.32379,148.32397,19.77508,140.38026,139.94974,151.9412,150.93825
127.49612,160.41954,24.434097,149.41745,143.44795,145.06786,152.46014
134.45164,158.8748,41.815895,159.22838,145.17499,142.08499,155.07402
126.37238,165.17154,29.461397,142.66814,131.64066,149.30771,157.39313
136.4543,170.99068,28.505777,118.569565,114.81371,161.81522,166.88329
132.29771,167.55447,34.84485,139.94368,130.49702,148.58403,157.05435
133.68959,168.59908,31.91751,136.24362,128.27289,146.0952,164.77005
131.22374,167.77676,45.33142,134.52989,131.8626,143.14883,163.45285
144.16283,168.63087,46.81024,158.45612,152.37111,151.34662,168.62218
136.59134,164.21144,35.601166,163.77986,159.6794,149.86249,167.91005
139.36543,162.25587,37.169987,138.44221,140.58624,146.09749,162.1884
136.20505,165.17204,30.833935,164.03365,158.83585,150.38559,168.69417
129.09152,164.77713,52.812405,149.0831,145.98315,152.16934,162.11458
127.384384,167.37865,58.532867,169.26479,169.16582,156.89351,171.47362
36.097614,32.56392,42.65095,176.58516,161.1706,102.6239,99.13855
34.68466,28.913927,40.756695,169.56927,176.22731,98.0426,96.92527
34.610252,28.978436,40.48967,169.8326,175.53532,99.414856,97.16096
32.010757,25.480637,29.90811,172.70268,173.88127,98.486374,99.65571
32.942062,26.128788,30.198965,171.73297,176.8286,97.78766,98.56138
36.27164,29.321434,33.72704,170.35057,171.69273,96.56416,95.75509
36.048897,28.942556,34.098377,170.88705,171.46942,96.21235,95.7688
23.819515,19.571375,12.73445,176.74724,165.992,112.24247,107.67699
25.464296,19.323961,15.499019,176.51743,166.75801,115.94699,111.28784
57.63409,48.461773,23.425892,171.15475,170.48988,123.927086,118.609955
57.558365,47.959553,22.595797,171.55676,167.22049,123.2914,117.9172
107.03632,139.67502,14.258686,172.97266,164.2211,125.19429,127.57962
97.47753,121.85277,15.237521,172.50743,165.02313,133.65135,120.277466
120.7508,134.9667,18.704754,175.50098,171.22472,155.11964,144.0391
118.66036,129.70648,21.441832,176.2438,171.86304,151.64319,139.71812
135.2069,132.0433,15.552311,170.48953,157.85728,156.16414,139.4927
134.53984,130.38133,14.525212,170.12524,158.99373,156.54515,139.8839
142.41927,127.392006,15.818077,157.26743,149.86642,142.83028,141.24861
143.7452,127.741714,16.190628,159.88512,149.9158,142.58153,141.41264
141.12811,128.39574,15.725591,158.26166,149.05666,142.97421,140.7961
135.52618,127.03394,17.343943,156.80579,148.37564,144.67107,132.4785
133.31079,126.13301,18.610888,156.89865,152.00897,147.58136,135.29274
121.78492,116.84205,24.428558,154.76761,156.0593,161.85861,132.95245
121.412155,118.971245,26.362736,151.40033,157.78198,162.79706,130.2363
113.12193,102.30431,35.714153,150.56839,163.96231,154.77719,125.85086
110.03869,100.512856,36.00907,152.0941,166.33109,155.04012,129.33691
59.694305,65.717865,42.37301,169.09529,158.17557,127.342026,112.21174
58.65296,64.91731,40.220573,169.71588,157.60571,124.16425,114.84254
76.74409,67.368095,55.402782,147.66745,158.19247,124.35524,110.26998
75.10505,66.85165,55.592793,140.92775,159.03801,123.73693,111.07309
63.383537,44.539635,40.984592,143.519,155.06346,124.04484,100.100464
64.177895,45.412308,41.473236,143.1936,156.8596,124.54747,99.45887
65.78719,43.86284,27.41154,167.262,169.48473,124.59965,101.141624
63.61675,43.903854,26.208494,167.38895,170.56401,126.358,106.63638
50.629284,32.983543,14.79311,172.68806,176.22037,116.39322,99.061195
50.71033,33.337555,13.980193,171.41081,174.2678,115.61525,97.947655
44.76283,31.55839,15.476663,172.05666,172.22029,116.87031,106.10245
45.96047,32.236244,16.694305,171.53789,173.1361,116.95526,111.622
37.517376,29.469181,14.298979,176.79501,176.49602,108.98828,104.1459
37.808857,29.659798,15.204859,175.78665,175.68085,110.77569,105.11532
40.08164,35.875538,23.120766,175.2593,161.34958,113.647675,106.74852
41.709198,35.283268,18.77454,175.16182,164.6028,115.34944,106.9396
49.683792,43.425888,17.263548,178.25403,169.35385,109.37063,108.588745
51.169426,45.063488,21.791317,177.33742,166.61157,109.90783,109.4145
69.79778,51.05586,12.234947,174.21764,175.39708,126.73633,112.69706
70.69308,51.88049,13.361779,173.96115,175.95015,130.75746,115.223656
64.79765,50.95332,35.448067,157.27815,150.50789,111.57349,106.84117
63.020832,45.134876,29.53836,156.6205,154.88586,109.78261,109.584724
98.1243,98.26847,13.504609,168.2448,158.69925,145.16287,121.718254
96.0955,96.82611,13.763724,168.20676,158.96658,146.549,121.19582
121.609215,113.73989,10.77364,162.59726,151.6324,156.87811,137.13133
130.82404,118.165215,10.82751,160.5609,150.15938,149.95683,133.39406
131.0064,125.541435,10.05821,162.28787,153.2947,152.04762,133.33632
130.1338,125.28771,9.973422,163.21588,153.37184,152.4546,134.02574
130.38754,129.94576,12.3769455,168.44405,152.73395,145.30005,134.67618
134.34877,129.84006,12.453699,168.84291,152.36421,144.92812,134.60202
130.12137,134.96771,12.293644,173.84566,177.98122,158.60867,136.8666
128.06903,131.25566,11.395199,172.69276,175.93369,159.18347,136.62628
115.54608,115.74143,19.26629,160.52655,157.61299,157.46341,129.79477
117.08898,117.711784,18.614548,162.32089,160.72572,157.59937,130.3742
115.75916,117.170975,18.829428,162.26234,158.1244,156.82086,129.71259
101.46541,107.63418,14.969214,169.1594,170.68535,155.12549,127.26792
85.844345,88.91849,19.021496,168.61818,165.64734,136.36223,108.627174
85.52757,89.214005,19.395807,165.90952,163.30049,126.49261,110.27975
68.877106,57.870483,22.717257,168.91156,158.22049,130.05182,118.85867
69.85182,60.2476,21.97735,171.0306,159.67096,130.48518,118.30432
70.89562,58.398613,24.507984,165.9869,157.78233,131.47586,120.28766
58.620937,44.906704,19.998623,176.91916,166.22862,127.36549,111.97637
58.218727,44.857956,22.02603,176.81131,162.1957,124.493225,111.912605
51.11068,38.712524,21.312649,177.40157,171.43463,121.929085,98.14287
51.49039,38.575798,21.760553,177.57852,171.98064,120.617744,97.10715
45.037285,34.55049,29.278069,177.33272,151.17868,108.837395,95.966774
46.34295,34.67998,28.823534,175.74635,151.19833,111.100235,96.684204
38.02401,30.778187,19.19189,173.2999,154.40977,108.36445,93.69243
37.31647,30.552258,18.453638,170.55026,151.69499,108.71095,93.746284
42.944534,34.73555,25.769667,175.035,143.6502,107.13223,97.80471
41.59511,34.204403,24.758793,174.07597,145.1373,105.986496,97.67242
39.958496,33.68004,31.200346,171.89224,165.40068,109.16454,96.0094
41.714073,33.447403,26.670004,176.61377,169.89682,111.94781,96.198685
57.74766,49.550243,22.10678,177.535,171.6572,117.74751,102.83592
56.42121,49.408524,20.214266,176.73943,173.09229,118.61832,103.44595
76.62556,75.37159,20.458364,166.37842,177.95166,132.41928,121.20318
75.56236,73.78659,19.399477,169.2677,175.88857,132.81447,120.68747
100.334015,102.05167,21.5668,172.5766,170.78752,155.93889,134.81732
99.908875,102.30013,20.80901,172.63028,170.92516,154.46924,134.4923
115.10864,128.1909,10.596335,174.1881,178.80481,163.42186,150.05643
117.07292,131.38095,11.507986,174.16252,178.89961,163.22318,148.0336
130.28235,135.80533,18.830307,171.35873,153.89598,164.56291,143.70471
130.38554,137.89801,18.044535,171.39569,154.57999,166.05226,144.53908
134.8962,141.22705,15.085295,171.35011,157.80609,155.94191,147.02875
135.35913,141.09756,14.977885,171.54956,158.44753,156.01033,146.8972
135.53717,137.5592,18.501213,168.7119,161.45619,164.54262,145.47055
132.70833,139.68413,16.296358,169.79265,166.11389,166.37294,147.05875
116.09495,128.85463,17.867256,170.75145,161.65929,160.67693,140.76677
118.93656,130.05154,17.62178,174.00632,164.87723,161.25444,143.24353
104.86366,115.97713,19.236233,168.71402,160.36974,162.88469,141.23169
102.793625,115.3868,18.40519,171.76535,163.70918,163.01636,142.47972
80.84437,94.05361,18.014742,168.89674,160.79358,153.64131,132.20557
82.99948,95.09341,16.598778,168.03275,154.56099,148.53807,131.60666
63.594387,63.07534,20.700459,178.3684,167.71909,129.94406,114.97004
62.70319,61.50445,22.796265,175.74521,166.28207,124.56396,112.22258
51.305847,46.42364,28.164394,177.58629,166.56926,113.68804,110.18327
50.25129,44.764133,27.7283,177.29788,165.97191,112.1459,109.363464
39.276173,37.105484,38.19815,175.59499,152.43489,103.26161,92.89871
39.06506,37.586426,37.739086,174.49603,155.30705,102.75965,95.722885
35.19831,31.385098,36.87653,124.75031,128.36215,107.811005,100.44693
34.9622,32.321846,38.14443,134.91049,127.80135,107.787674,98.51447
40.254536,33.979153,33.250305,161.01657,135.03156,106.22788,101.10014
37.993084,34.051632,31.732607,175.0046,150.5996,99.501175,97.44546
36.81368,33.568756,27.375399,168.549,162.0115,97.02943,101.758995
36.32579,32.958836,27.96015,170.31587,163.26064,97.06816,100.763275
36.817352,33.114384,27.648066,166.70546,160.08955,96.7209,101.161896
42.474648,39.36259,31.982674,173.51976,149.23982,99.522766,104.65887
42.515396,37.76481,32.174595,172.98607,149.58615,99.57408,104.67099
50.053623,48.365192,29.770529,170.78105,167.3369,119.111336,117.02101
50.700253,47.782146,25.383827,173.83737,169.83221,120.854385,116.38546
85.49981,81.83825,32.257454,171.0443,169.32906,145.31844,133.59085
82.575,80.4208,26.079882,175.5308,176.24228,142.77954,132.19809
103.213486,104.36844,19.935686,168.32135,164.78934,164.90186,148.18875
102.54802,106.404144,20.293533,168.96614,163.83098,164.4483,145.6383
112.16214,125.35193,16.156898,170.38625,161.91766,161.44691,136.6872
112.563126,126.207245,16.51734,169.5692,160.43373,159.81738,135.57407
131.66798,136.3739,15.625725,166.8681,153.70216,165.60759,146.94511
129.79337,133.09152,15.22296,167.98004,154.60815,166.73006,146.9524
136.65547,139.7072,17.68961,163.93738,154.35687,164.71437,146.83426
133.97743,140.60258,16.861378,165.28192,155.05211,165.95702,148.93091
142.45969,137.0322,16.664593,161.78725,150.15897,154.58267,139.35582
142.32495,135.18452,18.47917,164.1932,147.71416,151.52113,139.57365
133.6524,140.583,15.01613,159.99811,152.13362,163.4358,144.15176
135.26495,140.32799,14.376607,159.56422,152.14064,161.835,144.18097
109.89147,113.21304,15.417913,161.62556,150.6302,165.76427,142.91142
109.29824,114.28416,15.781716,161.64972,150.17458,164.99672,141.64893
88.08379,97.04122,17.832485,169.30891,165.41164,159.87291,151.02547
88.98637,96.7419,18.300394,167.82988,164.33606,160.33156,151.83357
58.558365,53.291912,37.838898,146.06384,148.71628,87.52373,83.92831
41.463593,47.867725,25.802347,151.85262,156.64723,100.13136,96.874115
55.182735,52.449944,31.308407,173.09964,150.108,117.20683,102.040886
51.574295,50.019516,28.662682,175.7828,147.76823,115.969025,100.54998
42.292553,41.51606,30.593088,172.60417,162.32149,114.673294,105.434715
42.64663,41.066067,31.311975,171.90456,163.27739,117.12099,105.4277
44.626595,35.476498,25.539436,170.70444,158.10391,117.66787,96.35888
45.01299,37.018314,27.284592,171.25818,154.25148,114.59843,94.67929
41.8019,33.108944,25.83902,176.78186,162.37419,112.14903,97.01086
41.698822,33.66445,26.871958,172.60104,157.31026,110.51962,95.24999
38.659904,34.9389,27.05516,170.58858,155.66966,106.52277,97.40225
36.149254,33.54171,27.325672,164.34479,151.5931,103.846504,99.17187
43.791225,36.444565,21.574871,135.67122,125.82414,114.71611,101.01708
42.14833,35.878674,19.031887,144.36703,129.23154,118.32352,104.68198
53.569397,52.2631,21.129652,166.71686,154.56018,115.06598,104.7715
48.386826,48.27096,20.409494,177.98033,168.08595,116.69506,101.92829
51.64312,59.369926,15.794079,170.02136,164.19624,106.05592,109.12644
51.897232,61.596127,14.393294,171.99983,165.07297,117.748245,105.382355
96.661705,110.65121,28.676863,175.84492,170.03606,158.90079,135.533
94.17217,111.5479,24.130459,174.70749,175.91533,159.17361,132.4812
111.97449,118.45541,14.382645,169.488,157.49709,162.64798,139.86101
108.242004,121.1469,15.496066,170.43295,159.05377,166.4422,141.62627
111.56469,118.384415,14.821105,168.19916,157.79153,164.7075,140.98633
130.43112,144.69409,15.319596,164.124,170.08754,156.39516,149.04031
132.67262,146.56033,15.969047,165.62009,175.1088,156.9754,150.43062
137.62094,141.54094,25.814743,160.2886,148.87303,159.80515,149.60393
137.50711,144.34885,20.580734,158.93913,168.93372,156.74866,149.75253
138.16348,150.54814,12.143854,171.09058,178.69133,156.58847,149.77983
136.90633,150.6166,11.614589,172.14894,175.54758,159.81268,150.53757
117.25111,130.6364,27.328007,161.43288,164.83197,164.90807,145.3093
117.768616,130.01886,28.463379,160.74261,164.0497,164.9789,145.44691
106.064316,114.936844,24.827389,159.70137,159.85869,166.60715,146.3192
104.042336,114.422844,25.390223,161.00519,159.27231,167.00201,147.69777
99.343765,106.54457,15.721558,163.4105,151.61568,153.08977,135.2703
94.78146,100.991936,17.966345,163.25482,156.67775,156.09042,133.65668
44.380226,46.504227,24.48451,170.21104,161.37778,113.21491,109.23514
46.243214,46.328724,29.140957,167.88918,157.99251,115.756836,105.679535
51.39288,43.748264,36.500633,155.77371,157.36607,128.64767,96.77057
52.246307,44.575115,39.44673,154.53685,152.43452,126.53069,98.487625
39.70302,35.905857,28.625216,173.59412,160.68773,98.15594,91.69874
39.586765,37.904182,28.367083,161.68382,151.4074,97.15796,88.51926
40.022717,32.814655,21.360716,178.97836,172.6886,117.29882,102.26177
38.917953,32.464794,22.243567,178.98798,172.7589,115.229836,100.1362
37.178944,30.814737,23.436995,176.98383,169.99649,106.80673,98.105446
39.002373,31.796656,22.62495,176.52249,170.3971,109.23648,98.69323
32.86184,29.00421,29.146103,167.81497,135.50365,110.10067,102.09142
34.840214,31.08118,33.89439,174.80205,132.89558,111.75234,101.05158
40.384453,34.33235,37.900555,160.70494,135.19762,102.55327,95.55839
39.000996,33.662304,39.82224,166.25972,143.29872,102.60483,94.78005
55.77454,46.86693,20.828506,177.93398,167.20479,127.43527,113.97271
59.143253,48.682423,24.005947,176.83107,169.31183,130.87047,114.857086
83.125916,78.24954,16.860178,173.54053,172.74817,152.49956,133.89984
83.21984,78.70522,14.1147995,173.05106,170.9614,155.75339,134.90672
103.90156,121.3233,26.228855,164.14424,164.97293,161.78896,134.16786
105.83592,120.67648,24.155857,166.29341,172.20468,162.88788,134.84326
116.758606,126.380264,14.042371,170.59521,159.19424,160.49878,137.3175
116.57366,130.34494,13.410546,169.00041,160.87321,162.38203,137.67502
134.0642,138.00175,15.901653,167.09694,156.31209,160.44452,138.94696
136.07635,137.47438,15.59857,169.35803,156.00089,155.02458,139.95047
135.63203,138.0233,15.46012,160.85365,154.25813,150.53891,141.72426
137.3903,138.22557,14.488976,160.89223,154.68141,148.614,142.24889
126.53266,143.26373,15.85487,168.34167,159.15941,163.13379,147.74982
128.36404,143.39697,16.156015,167.29375,159.21875,158.95224,147.03502
123.43199,135.64244,15.198881,171.4547,161.03734,164.91002,141.85706
124.7933,134.3312,14.322757,169.19864,157.47935,164.95474,142.07109
104.33752,111.6159,17.632292,161.65715,156.30154,166.8488,144.01736
105.6401,114.231186,17.729757,161.47337,155.46419,167.0577,141.86037
86.665695,99.78673,17.044743,167.54434,153.2152,154.05217,132.607
86.29512,99.92164,17.576057,168.80283,156.20923,152.7527,134.29243
82.05891,92.59793,19.41511,165.0381,158.78638,158.36772,139.6347
51.849407,50.70252,36.5828,152.72772,148.00108,95.49868,82.32853
53.963776,53.14399,26.410378,154.03148,150.51591,93.367424,86.46813
50.00616,39.920197,24.860315,176.60902,157.95415,131.0724,109.74546
46.87442,39.901608,25.473104,175.2182,155.92447,125.907074,107.90939
35.532448,35.76176,30.362085,162.97528,157.78265,107.04611,98.11649
35.434902,35.152115,32.987724,163.88942,156.01062,103.68301,97.132744
37.276035,32.796135,27.323177,170.87215,156.79233,109.814,95.66558
36.61078,32.67771,26.77782,166.60625,158.27731,109.10245,93.746086
34.96776,30.172688,29.12947,176.57965,163.5569,106.04302,97.37747
35.314823,29.950184,29.611095,175.12975,163.52713,107.827286,99.983345
37.12801,31.65815,26.448257,178.4785,162.69142,114.15489,99.0979
36.532116,31.745632,27.870031,176.80542,162.82423,112.78097,97.514206
35.77719,32.060738,25.221228,171.74257,157.61574,103.468605,92.06504
36.53771,32.464005,28.675728,173.73048,158.6192,105.22759,93.80694
58.72623,46.434986,23.317255,165.05394,163.25116,129.1663,109.44355
55.963078,43.904385,23.118706,168.19885,165.44556,128.54222,108.32136
78.11249,78.60005,13.45048,179.71951,171.14667,146.1346,140.96512
77.78387,78.68343,13.314601,178.42194,173.78842,144.53658,139.48138
100.63949,104.804245,14.486887,165.15067,157.143,161.66164,149.38637
102.53245,104.599266,15.199702,165.22131,157.03079,161.63257,146.66188
111.43022,118.21353,17.472645,164.61227,152.60388,163.29321,135.32697
117.49499,120.69509,17.16338,166.221,153.10434,162.79218,133.54962
133.53204,138.55145,17.678345,170.5814,158.83131,164.71056,143.31514
133.13824,138.32758,19.803999,169.37096,160.43918,164.28181,140.92206
143.7869,150.74449,10.754823,177.14746,176.49243,160.88617,152.06178
143.57089,150.03394,12.500157,176.235,178.8293,161.30658,150.33215
138.38548,142.80093,16.246872,174.32275,167.31358,157.30211,147.39088
139.6174,145.19545,16.253048,174.90579,168.1187,157.14967,148.90143
127.14404,130.92603,21.96445,171.7987,159.74617,166.25247,147.66435
127.642746,128.52905,20.192066,169.30666,160.94081,165.33128,144.5922
118.88316,122.72305,18.337587,170.54904,162.80525,166.29988,146.0505
120.61693,122.11421,17.013165,170.7406,162.05092,163.94781,142.15776
103.805336,125.129684,15.938469,168.2621,156.62466,154.63234,129.151
102.44097,112.60989,16.48006,169.87459,157.0287,154.94064,132.54578
70.88922,82.48833,23.889435,172.40976,171.05731,147.05055,128.00128
77.38718,90.883064,24.589828,171.99251,170.45905,146.57417,134.69919
64.39855,54.683846,31.546896,167.15628,165.03926,135.64603,117.65228
62.597767,52.33165,29.532192,170.71635,167.64511,135.17267,117.80983
45.638218,44.098656,34.93525,167.23204,167.8907,102.93173,98.01525
46.557343,41.65212,36.98781,167.09293,167.16417,104.093475,96.53638
39.312134,34.758793,28.530605,176.78934,166.34009,110.23404,95.64919
38.9599,34.124794,27.909586,175.39073,167.92557,110.43391,97.052216
35.949978,29.757378,28.262926,174.17859,157.85608,111.89225,100.94105
35.18262,29.63071,26.34989,175.12418,156.16046,112.60652,100.49044
34.03295,30.140724,26.859312,173.60213,168.46193,109.96334,94.67152
34.332386,30.275597,26.754791,172.85605,168.70375,110.36466,95.520935
34.14431,30.101048,27.10267,172.72865,168.43213,109.53449,94.52385
35.90588,32.483112,28.33821,178.2104,165.31172,106.11572,97.78698
38.095783,33.56243,27.368937,178.22359,164.91309,107.11527,99.689995
44.348755,40.6112,22.199383,177.37854,150.6099,117.44654,112.255516
44.508736,40.815712,20.467693,178.62384,156.60335,118.05209,111.975006
59.91682,65.204155,31.852644,173.91388,166.96423,128.49933,128.75494
